"datetime","library","people_in","people_out","opening_type"
"2018-06-30 10:00:00","Colindale",24,20,
"2018-06-30 10:00:00","Edgware",29,23,
"2018-06-30 10:00:00","Finchley Church End",0,0,
"2018-06-30 10:00:00","Golders Green",0,0,
"2018-06-30 10:00:00","North Finchley",0,0,
"2018-06-30 10:00:00","Osidge",0,0,
"2018-06-30 11:00:00","Chipping Barnet",0,0,
"2018-06-30 11:00:00","Colindale",18,22,
"2018-06-30 11:00:00","Edgware",36,32,
"2018-06-30 11:00:00","Finchley Church End",0,0,
"2018-06-30 11:00:00","Golders Green",0,0,
"2018-06-30 11:00:00","North Finchley",0,0,
"2018-06-30 11:00:00","Osidge",0,0,
"2018-06-30 12:00:00","Chipping Barnet",0,0,
"2018-06-30 12:00:00","Colindale",16,11,
"2018-06-30 12:00:00","Edgware",19,30,
"2018-06-30 12:00:00","Finchley Church End",0,0,
"2018-06-30 12:00:00","Golders Green",5,2,
"2018-06-30 12:00:00","North Finchley",0,0,
"2018-06-30 12:00:00","Osidge",0,0,
"2018-06-30 13:00:00","Chipping Barnet",0,0,
"2018-06-30 13:00:00","Colindale",12,11,
"2018-06-30 13:00:00","Edgware",20,22,
"2018-06-30 13:00:00","Finchley Church End",374,475,
"2018-06-30 13:00:00","Golders Green",5,4,
"2018-06-30 13:00:00","North Finchley",0,0,
"2018-06-30 13:00:00","Osidge",0,0,
"2018-06-30 14:00:00","Chipping Barnet",0,0,
"2018-06-30 14:00:00","Colindale",11,17,
"2018-06-30 14:00:00","Edgware",16,18,
"2018-06-30 14:00:00","Finchley Church End",24,23,
"2018-06-30 14:00:00","Golders Green",20,14,
"2018-06-30 14:00:00","North Finchley",0,0,
"2018-06-30 14:00:00","Osidge",0,0,
"2018-06-30 15:00:00","Chipping Barnet",0,0,
"2018-06-30 15:00:00","Colindale",10,18,
"2018-06-30 15:00:00","Edgware",23,24,
"2018-06-30 15:00:00","Finchley Church End",25,18,
"2018-06-30 15:00:00","Golders Green",8,11,
"2018-06-30 15:00:00","North Finchley",0,0,
"2018-06-30 15:00:00","Osidge",0,0,
"2018-06-30 16:00:00","Chipping Barnet",0,0,
"2018-06-30 16:00:00","Colindale",20,10,
"2018-06-30 16:00:00","Edgware",24,23,
"2018-06-30 16:00:00","Finchley Church End",21,41,
"2018-06-30 16:00:00","Golders Green",5,16,
"2018-06-30 16:00:00","North Finchley",0,0,
"2018-06-30 16:00:00","Osidge",0,0,
"2018-06-30 17:00:00","Chipping Barnet",0,0,
"2018-06-30 17:00:00","Colindale",10,3,
"2018-06-30 17:00:00","Edgware",0,0,
"2018-06-30 17:00:00","Finchley Church End",0,0,
"2018-06-30 17:00:00","Golders Green",0,0,
"2018-06-30 17:00:00","North Finchley",0,0,
"2018-06-30 17:00:00","Osidge",0,0,
"2018-06-30 18:00:00","Chipping Barnet",0,0,
"2018-06-30 18:00:00","Colindale",0,0,
"2018-06-30 18:00:00","Edgware",0,0,
"2018-06-30 18:00:00","Finchley Church End",0,0,
"2018-06-30 18:00:00","Golders Green",0,0,
"2018-06-30 18:00:00","North Finchley",0,0,
"2018-06-30 18:00:00","Osidge",0,0,
"2018-06-30 19:00:00","Chipping Barnet",0,0,
"2018-06-30 19:00:00","Colindale",0,0,
"2018-06-30 19:00:00","Edgware",0,0,
"2018-06-30 19:00:00","Finchley Church End",0,0,
"2018-06-30 19:00:00","Golders Green",0,0,
"2018-06-30 19:00:00","North Finchley",0,0,
"2018-06-30 19:00:00","Osidge",0,0,
"2018-06-30 20:00:00","Chipping Barnet",0,0,
"2018-06-30 20:00:00","Colindale",0,0,
"2018-06-30 20:00:00","Edgware",0,0,
"2018-06-30 20:00:00","Finchley Church End",0,0,
"2018-06-30 20:00:00","Golders Green",0,0,
"2018-06-30 20:00:00","North Finchley",0,0,
"2018-06-30 20:00:00","Osidge",0,0,
"2018-06-30 21:00:00","Chipping Barnet",0,0,
"2018-06-30 21:00:00","Colindale",0,0,
"2018-06-30 21:00:00","Edgware",0,0,
"2018-06-30 21:00:00","Finchley Church End",0,0,
"2018-06-30 21:00:00","Golders Green",0,0,
"2018-06-30 21:00:00","North Finchley",0,0,
"2018-06-30 21:00:00","Osidge",0,0,
"2018-06-30 22:00:00","Chipping Barnet",0,0,
"2018-06-30 22:00:00","Colindale",0,0,
"2018-06-30 22:00:00","Edgware",0,0,
"2018-06-30 22:00:00","Finchley Church End",0,0,
"2018-06-30 22:00:00","Golders Green",0,0,
"2018-06-30 22:00:00","North Finchley",0,0,
"2018-06-30 22:00:00","Osidge",0,0,
"2018-06-30 23:00:00","Chipping Barnet",0,0,
"2018-06-30 23:00:00","Colindale",0,0,
"2018-06-30 23:00:00","Edgware",0,0,
"2018-06-30 23:00:00","Finchley Church End",0,0,
"2018-06-30 23:00:00","Golders Green",0,0,
"2018-06-30 23:00:00","North Finchley",0,0,
"2018-06-30 23:00:00","Osidge",0,0,
"2018-07-01 00:00:00","Chipping Barnet",0,0,
"2018-07-01 00:00:00","Colindale",0,0,
"2018-07-01 00:00:00","Edgware",0,0,
"2018-07-01 00:00:00","Finchley Church End",0,0,
"2018-07-01 00:00:00","Golders Green",0,0,
"2018-07-01 00:00:00","North Finchley",0,0,
"2018-07-01 00:00:00","Osidge",0,0,
"2018-07-01 01:00:00","Chipping Barnet",0,0,
"2018-07-01 01:00:00","Colindale",0,0,
"2018-07-01 01:00:00","Edgware",0,0,
"2018-07-01 01:00:00","Finchley Church End",0,0,
"2018-07-01 01:00:00","Golders Green",0,0,
"2018-07-01 01:00:00","North Finchley",0,0,
"2018-07-01 01:00:00","Osidge",0,0,
"2018-07-01 02:00:00","Chipping Barnet",0,0,
"2018-07-01 02:00:00","Colindale",0,0,
"2018-07-01 02:00:00","Edgware",0,0,
"2018-07-01 02:00:00","Finchley Church End",0,0,
"2018-07-01 02:00:00","Golders Green",0,0,
"2018-07-01 02:00:00","North Finchley",0,0,
"2018-07-01 02:00:00","Osidge",0,0,
"2018-07-01 03:00:00","Chipping Barnet",0,0,
"2018-07-01 03:00:00","Colindale",0,0,
"2018-07-01 03:00:00","Edgware",0,0,
"2018-07-01 03:00:00","Finchley Church End",0,0,
"2018-07-01 03:00:00","Golders Green",0,0,
"2018-07-01 03:00:00","North Finchley",0,0,
"2018-07-01 03:00:00","Osidge",0,0,
"2018-07-01 04:00:00","Chipping Barnet",0,0,
"2018-07-01 04:00:00","Colindale",0,0,
"2018-07-01 04:00:00","Edgware",0,0,
"2018-07-01 04:00:00","Finchley Church End",0,0,
"2018-07-01 04:00:00","Golders Green",0,0,
"2018-07-01 04:00:00","North Finchley",0,0,
"2018-07-01 04:00:00","Osidge",0,0,
"2018-07-01 05:00:00","Chipping Barnet",0,0,
"2018-07-01 05:00:00","Colindale",0,0,
"2018-07-01 05:00:00","Edgware",0,0,
"2018-07-01 05:00:00","Finchley Church End",0,0,
"2018-07-01 05:00:00","Golders Green",0,0,
"2018-07-01 05:00:00","North Finchley",0,0,
"2018-07-01 05:00:00","Osidge",0,0,
"2018-07-01 06:00:00","Chipping Barnet",0,0,
"2018-07-01 06:00:00","Colindale",0,0,
"2018-07-01 06:00:00","Edgware",0,0,
"2018-07-01 06:00:00","Finchley Church End",0,0,
"2018-07-01 06:00:00","Golders Green",0,0,
"2018-07-01 06:00:00","North Finchley",0,0,
"2018-07-01 06:00:00","Osidge",0,0,
"2018-07-01 07:00:00","Chipping Barnet",0,0,
"2018-07-01 07:00:00","Colindale",0,0,
"2018-07-01 07:00:00","Edgware",0,0,
"2018-07-01 07:00:00","Finchley Church End",2,9,
"2018-07-01 07:00:00","Golders Green",0,0,
"2018-07-01 07:00:00","North Finchley",0,0,
"2018-07-01 07:00:00","Osidge",0,0,
"2018-07-01 08:00:00","Chipping Barnet",0,0,
"2018-07-01 08:00:00","Colindale",0,0,
"2018-07-01 08:00:00","Edgware",0,0,
"2018-07-01 08:00:00","Finchley Church End",0,0,
"2018-07-01 08:00:00","Golders Green",0,0,
"2018-07-01 08:00:00","North Finchley",0,0,
"2018-07-01 08:00:00","Osidge",0,0,
"2018-07-01 09:00:00","Chipping Barnet",0,0,
"2018-07-01 09:00:00","Colindale",0,0,
"2018-07-01 09:00:00","Edgware",0,0,
"2018-07-01 09:00:00","Finchley Church End",0,0,
"2018-07-01 09:00:00","Golders Green",0,0,
"2018-07-01 09:00:00","North Finchley",0,0,
"2018-07-01 09:00:00","Osidge",0,0,
"2018-07-01 10:00:00","Chipping Barnet",0,0,
"2018-07-01 10:00:00","Colindale",1,5,
"2018-07-01 10:00:00","Edgware",21,17,
"2018-07-01 10:00:00","Finchley Church End",34,25,
"2018-07-01 10:00:00","Golders Green",0,0,
"2018-07-01 10:00:00","North Finchley",0,0,
"2018-07-01 10:00:00","Osidge",0,0,
"2018-07-01 11:00:00","Chipping Barnet",0,0,
"2018-07-01 11:00:00","Colindale",6,3,
"2018-07-01 11:00:00","Edgware",19,24,
"2018-07-01 11:00:00","Finchley Church End",12,14,
"2018-07-01 11:00:00","Golders Green",0,0,
"2018-07-01 11:00:00","North Finchley",0,0,
"2018-07-01 11:00:00","Osidge",0,0,
"2018-07-01 12:00:00","Chipping Barnet",0,0,
"2018-07-01 12:00:00","Colindale",11,7,
"2018-07-01 12:00:00","Edgware",18,8,
"2018-07-01 12:00:00","Finchley Church End",18,18,
"2018-07-01 12:00:00","Golders Green",2,1,
"2018-07-01 12:00:00","North Finchley",0,0,
"2018-07-01 12:00:00","Osidge",0,0,
"2018-07-01 13:00:00","Chipping Barnet",0,0,
"2018-07-01 13:00:00","Colindale",10,6,
"2018-07-01 13:00:00","Edgware",29,50,
"2018-07-01 13:00:00","Finchley Church End",28,25,
"2018-07-01 13:00:00","Golders Green",10,6,
"2018-07-01 13:00:00","North Finchley",0,0,
"2018-07-01 13:00:00","Osidge",0,0,
"2018-07-01 14:00:00","Chipping Barnet",0,0,
"2018-07-01 14:00:00","Colindale",15,16,
"2018-07-01 14:00:00","Edgware",42,40,
"2018-07-01 14:00:00","Finchley Church End",30,36,
"2018-07-01 14:00:00","Golders Green",17,18,
"2018-07-01 14:00:00","North Finchley",0,0,
"2018-07-01 14:00:00","Osidge",0,0,
"2018-07-01 15:00:00","Chipping Barnet",0,0,
"2018-07-01 15:00:00","Colindale",14,19,
"2018-07-01 15:00:00","Edgware",33,34,
"2018-07-01 15:00:00","Finchley Church End",24,17,
"2018-07-01 15:00:00","Golders Green",13,26,
"2018-07-01 15:00:00","North Finchley",0,0,
"2018-07-01 15:00:00","Osidge",0,0,
"2018-07-01 16:00:00","Chipping Barnet",0,0,
"2018-07-01 16:00:00","Colindale",21,10,
"2018-07-01 16:00:00","Edgware",31,49,
"2018-07-01 16:00:00","Finchley Church End",15,13,
"2018-07-01 16:00:00","Golders Green",9,18,
"2018-07-01 16:00:00","North Finchley",0,0,
"2018-07-01 16:00:00","Osidge",0,0,
"2018-07-01 17:00:00","Chipping Barnet",0,0,
"2018-07-01 17:00:00","Colindale",6,1,
"2018-07-01 17:00:00","Edgware",0,0,
"2018-07-01 17:00:00","Finchley Church End",0,0,
"2018-07-01 17:00:00","Golders Green",2,3,
"2018-07-01 17:00:00","North Finchley",0,0,
"2018-07-01 17:00:00","Osidge",0,0,
"2018-07-01 18:00:00","Chipping Barnet",0,0,
"2018-07-01 18:00:00","Colindale",0,0,
"2018-07-01 18:00:00","Edgware",0,0,
"2018-07-01 18:00:00","Finchley Church End",0,0,
"2018-07-01 18:00:00","Golders Green",0,0,
"2018-07-01 18:00:00","North Finchley",0,0,
"2018-07-01 18:00:00","Osidge",0,0,
"2018-07-01 19:00:00","Chipping Barnet",0,0,
"2018-07-01 19:00:00","Colindale",0,0,
"2018-07-01 19:00:00","Edgware",0,0,
"2018-07-01 19:00:00","Finchley Church End",0,0,
"2018-07-01 19:00:00","Golders Green",0,0,
"2018-07-01 19:00:00","North Finchley",0,0,
"2018-07-01 19:00:00","Osidge",0,0,
"2018-07-01 20:00:00","Chipping Barnet",0,0,
"2018-07-01 20:00:00","Colindale",2,3,
"2018-07-01 20:00:00","Edgware",0,0,
"2018-07-01 20:00:00","Finchley Church End",0,0,
"2018-07-01 20:00:00","Golders Green",0,0,
"2018-07-01 20:00:00","North Finchley",0,0,
"2018-07-01 20:00:00","Osidge",0,0,
"2018-07-01 21:00:00","Chipping Barnet",0,0,
"2018-07-01 21:00:00","Colindale",0,0,
"2018-07-01 21:00:00","Edgware",42,52,
"2018-07-01 21:00:00","Finchley Church End",0,0,
"2018-07-01 21:00:00","Golders Green",0,0,
"2018-07-01 21:00:00","North Finchley",0,0,
"2018-07-01 21:00:00","Osidge",0,0,
"2018-07-01 22:00:00","Chipping Barnet",0,0,
"2018-07-01 22:00:00","Colindale",0,0,
"2018-07-01 22:00:00","Edgware",0,0,
"2018-07-01 22:00:00","Finchley Church End",0,0,
"2018-07-01 22:00:00","Golders Green",0,0,
"2018-07-01 22:00:00","North Finchley",0,0,
"2018-07-01 22:00:00","Osidge",0,0,
"2018-07-01 23:00:00","Chipping Barnet",0,0,
"2018-07-01 23:00:00","Colindale",0,0,
"2018-07-01 23:00:00","Edgware",0,0,
"2018-07-01 23:00:00","Finchley Church End",0,0,
"2018-07-01 23:00:00","Golders Green",0,0,
"2018-07-01 23:00:00","North Finchley",0,0,
"2018-07-01 23:00:00","Osidge",0,0,
"2018-07-02 00:00:00","Chipping Barnet",0,0,
"2018-07-02 00:00:00","Colindale",0,0,
"2018-07-02 00:00:00","Edgware",0,0,
"2018-07-02 00:00:00","Finchley Church End",0,0,
"2018-07-02 00:00:00","Golders Green",4,11,
"2018-07-02 00:00:00","North Finchley",0,0,
"2018-07-02 00:00:00","Osidge",0,0,
"2018-07-02 01:00:00","Chipping Barnet",0,0,
"2018-07-02 01:00:00","Colindale",0,0,
"2018-07-02 01:00:00","Edgware",0,0,
"2018-07-02 01:00:00","Finchley Church End",0,0,
"2018-07-02 01:00:00","Golders Green",0,0,
"2018-07-02 01:00:00","North Finchley",0,0,
"2018-07-02 01:00:00","Osidge",0,0,
"2018-07-02 02:00:00","Chipping Barnet",0,0,
"2018-07-02 02:00:00","Colindale",0,0,
"2018-07-02 02:00:00","Edgware",0,0,
"2018-07-02 02:00:00","Finchley Church End",0,0,
"2018-07-02 02:00:00","Golders Green",0,0,
"2018-07-02 02:00:00","North Finchley",0,0,
"2018-07-02 02:00:00","Osidge",0,0,
"2018-07-02 03:00:00","Chipping Barnet",0,0,
"2018-07-02 03:00:00","Colindale",0,0,
"2018-07-02 03:00:00","Edgware",0,0,
"2018-07-02 03:00:00","Finchley Church End",0,0,
"2018-07-02 03:00:00","Golders Green",0,0,
"2018-07-02 03:00:00","North Finchley",0,0,
"2018-07-02 03:00:00","Osidge",0,0,
"2018-07-02 04:00:00","Chipping Barnet",0,0,
"2018-07-02 04:00:00","Colindale",0,0,
"2018-07-02 04:00:00","Edgware",0,0,
"2018-07-02 04:00:00","Finchley Church End",0,0,
"2018-07-02 04:00:00","Golders Green",0,0,
"2018-07-02 04:00:00","North Finchley",0,0,
"2018-07-02 04:00:00","Osidge",0,0,
"2018-07-02 05:00:00","Chipping Barnet",0,0,
"2018-07-02 05:00:00","Colindale",0,0,
"2018-07-02 05:00:00","Edgware",0,0,
"2018-07-02 05:00:00","Finchley Church End",0,0,
"2018-07-02 05:00:00","Golders Green",0,0,
"2018-07-02 05:00:00","North Finchley",0,0,
"2018-07-02 05:00:00","Osidge",0,0,
"2018-07-02 06:00:00","Chipping Barnet",0,0,
"2018-07-02 06:00:00","Colindale",7,8,
"2018-07-02 06:00:00","Edgware",0,0,
"2018-07-02 06:00:00","Finchley Church End",0,0,
"2018-07-02 06:00:00","Golders Green",0,0,
"2018-07-02 06:00:00","North Finchley",0,0,
"2018-07-02 06:00:00","Osidge",0,0,
"2018-07-02 07:00:00","Chipping Barnet",0,0,
"2018-07-02 07:00:00","Colindale",4,2,
"2018-07-02 07:00:00","Edgware",4,4,
"2018-07-02 07:00:00","Finchley Church End",0,0,
"2018-07-02 07:00:00","Golders Green",0,0,
"2018-07-02 07:00:00","North Finchley",0,0,
"2018-07-02 07:00:00","Osidge",0,0,
"2018-07-02 08:00:00","Chipping Barnet",0,0,
"2018-07-02 08:00:00","Colindale",0,0,
"2018-07-02 08:00:00","Edgware",0,0,
"2018-07-02 08:00:00","Finchley Church End",0,0,
"2018-07-02 08:00:00","Golders Green",0,0,
"2018-07-02 08:00:00","North Finchley",0,0,
"2018-07-02 08:00:00","Osidge",0,0,
"2018-07-02 09:00:00","Chipping Barnet",0,0,
"2018-07-02 09:00:00","Colindale",8,9,
"2018-07-02 09:00:00","Edgware",35,15,
"2018-07-02 09:00:00","Finchley Church End",0,0,
"2018-07-02 09:00:00","Golders Green",12,8,
"2018-07-02 09:00:00","North Finchley",0,0,
"2018-07-02 09:00:00","Osidge",0,0,
"2018-07-02 10:00:00","Chipping Barnet",0,0,
"2018-07-02 10:00:00","Colindale",11,11,
"2018-07-02 10:00:00","Edgware",37,41,
"2018-07-02 10:00:00","Finchley Church End",0,0,
"2018-07-02 10:00:00","Golders Green",8,13,
"2018-07-02 10:00:00","North Finchley",0,0,
"2018-07-02 10:00:00","Osidge",0,0,
"2018-07-02 11:00:00","Chipping Barnet",0,0,
"2018-07-02 11:00:00","Colindale",11,9,
"2018-07-02 11:00:00","Edgware",33,36,
"2018-07-02 11:00:00","Finchley Church End",155,160,
"2018-07-02 11:00:00","Golders Green",14,18,
"2018-07-02 11:00:00","North Finchley",0,0,
"2018-07-02 11:00:00","Osidge",0,0,
"2018-07-02 12:00:00","Chipping Barnet",0,0,
"2018-07-02 12:00:00","Colindale",9,7,
"2018-07-02 12:00:00","Edgware",23,43,
"2018-07-02 12:00:00","Finchley Church End",31,46,
"2018-07-02 12:00:00","Golders Green",13,12,
"2018-07-02 12:00:00","North Finchley",0,0,
"2018-07-02 12:00:00","Osidge",0,0,
"2018-07-02 13:00:00","Chipping Barnet",0,0,
"2018-07-02 13:00:00","Colindale",17,17,
"2018-07-02 13:00:00","Edgware",21,23,
"2018-07-02 13:00:00","Finchley Church End",44,57,
"2018-07-02 13:00:00","Golders Green",11,10,
"2018-07-02 13:00:00","North Finchley",0,0,
"2018-07-02 13:00:00","Osidge",0,0,
"2018-07-02 14:00:00","Chipping Barnet",0,0,
"2018-07-02 14:00:00","Colindale",17,12,
"2018-07-02 14:00:00","Edgware",14,17,
"2018-07-02 14:00:00","Finchley Church End",38,42,
"2018-07-02 14:00:00","Golders Green",18,19,
"2018-07-02 14:00:00","North Finchley",0,0,
"2018-07-02 14:00:00","Osidge",0,0,
"2018-07-02 15:00:00","Chipping Barnet",0,0,
"2018-07-02 15:00:00","Colindale",8,15,
"2018-07-02 15:00:00","Edgware",44,30,
"2018-07-02 15:00:00","Finchley Church End",23,33,
"2018-07-02 15:00:00","Golders Green",15,19,
"2018-07-02 15:00:00","North Finchley",0,0,
"2018-07-02 15:00:00","Osidge",0,0,
"2018-07-02 16:00:00","Chipping Barnet",0,0,
"2018-07-02 16:00:00","Colindale",33,16,
"2018-07-02 16:00:00","Edgware",41,71,
"2018-07-02 16:00:00","Finchley Church End",26,36,
"2018-07-02 16:00:00","Golders Green",9,15,
"2018-07-02 16:00:00","North Finchley",0,0,
"2018-07-02 16:00:00","Osidge",0,0,
"2018-07-02 17:00:00","Chipping Barnet",0,0,
"2018-07-02 17:00:00","Colindale",4,1,
"2018-07-02 17:00:00","Edgware",27,55,
"2018-07-02 17:00:00","Finchley Church End",40,48,
"2018-07-02 17:00:00","Golders Green",0,0,
"2018-07-02 17:00:00","North Finchley",0,0,
"2018-07-02 17:00:00","Osidge",0,0,
"2018-07-02 18:00:00","Chipping Barnet",0,0,
"2018-07-02 18:00:00","Colindale",0,0,
"2018-07-02 18:00:00","Edgware",8,16,
"2018-07-02 18:00:00","Finchley Church End",28,33,
"2018-07-02 18:00:00","Golders Green",0,0,
"2018-07-02 18:00:00","North Finchley",0,0,
"2018-07-02 18:00:00","Osidge",0,0,
"2018-07-02 19:00:00","Chipping Barnet",0,0,
"2018-07-02 19:00:00","Colindale",0,0,
"2018-07-02 19:00:00","Edgware",7,12,
"2018-07-02 19:00:00","Finchley Church End",14,30,
"2018-07-02 19:00:00","Golders Green",1,2,
"2018-07-02 19:00:00","North Finchley",0,0,
"2018-07-02 19:00:00","Osidge",0,0,
"2018-07-02 20:00:00","Chipping Barnet",0,0,
"2018-07-02 20:00:00","Colindale",0,0,
"2018-07-02 20:00:00","Edgware",9,13,
"2018-07-02 20:00:00","Finchley Church End",2,15,
"2018-07-02 20:00:00","Golders Green",5,7,
"2018-07-02 20:00:00","North Finchley",0,0,
"2018-07-02 20:00:00","Osidge",0,0,
"2018-07-02 21:00:00","Chipping Barnet",0,0,
"2018-07-02 21:00:00","Colindale",0,0,
"2018-07-02 21:00:00","Edgware",3,12,
"2018-07-02 21:00:00","Finchley Church End",0,0,
"2018-07-02 21:00:00","Golders Green",0,0,
"2018-07-02 21:00:00","North Finchley",0,0,
"2018-07-02 21:00:00","Osidge",0,0,
"2018-07-02 22:00:00","Chipping Barnet",0,0,
"2018-07-02 22:00:00","Colindale",0,0,
"2018-07-02 22:00:00","Edgware",3,3,
"2018-07-02 22:00:00","Finchley Church End",0,0,
"2018-07-02 22:00:00","Golders Green",0,0,
"2018-07-02 22:00:00","North Finchley",0,0,
"2018-07-02 22:00:00","Osidge",0,0,
"2018-07-02 23:00:00","Chipping Barnet",0,0,
"2018-07-02 23:00:00","Colindale",0,0,
"2018-07-02 23:00:00","Edgware",0,0,
"2018-07-02 23:00:00","Finchley Church End",0,0,
"2018-07-02 23:00:00","Golders Green",0,0,
"2018-07-02 23:00:00","North Finchley",0,0,
"2018-07-02 23:00:00","Osidge",0,0,
"2018-07-03 00:00:00","Chipping Barnet",0,0,
"2018-07-03 00:00:00","Colindale",0,0,
"2018-07-03 00:00:00","Edgware",0,0,
"2018-07-03 00:00:00","Finchley Church End",0,0,
"2018-07-03 00:00:00","Golders Green",0,0,
"2018-07-03 00:00:00","North Finchley",0,0,
"2018-07-03 00:00:00","Osidge",0,0,
"2018-07-03 01:00:00","Chipping Barnet",0,0,
"2018-07-03 01:00:00","Colindale",0,0,
"2018-07-03 01:00:00","Edgware",0,0,
"2018-07-03 01:00:00","Finchley Church End",0,0,
"2018-07-03 01:00:00","Golders Green",0,0,
"2018-07-03 01:00:00","North Finchley",0,0,
"2018-07-03 01:00:00","Osidge",0,0,
"2018-07-03 02:00:00","Chipping Barnet",0,0,
"2018-07-03 02:00:00","Colindale",0,0,
"2018-07-03 02:00:00","Edgware",0,0,
"2018-07-03 02:00:00","Finchley Church End",0,0,
"2018-07-03 02:00:00","Golders Green",0,0,
"2018-07-03 02:00:00","North Finchley",0,0,
"2018-07-03 02:00:00","Osidge",0,0,
"2018-07-03 03:00:00","Chipping Barnet",0,0,
"2018-07-03 03:00:00","Colindale",0,0,
"2018-07-03 03:00:00","Edgware",0,0,
"2018-07-03 03:00:00","Finchley Church End",0,0,
"2018-07-03 03:00:00","Golders Green",0,0,
"2018-07-03 03:00:00","North Finchley",0,0,
"2018-07-03 03:00:00","Osidge",0,0,
"2018-07-03 04:00:00","Chipping Barnet",0,0,
"2018-07-03 04:00:00","Colindale",0,0,
"2018-07-03 04:00:00","Edgware",0,0,
"2018-07-03 04:00:00","Finchley Church End",0,0,
"2018-07-03 04:00:00","Golders Green",0,0,
"2018-07-03 04:00:00","North Finchley",0,0,
"2018-07-03 04:00:00","Osidge",0,0,
"2018-07-03 05:00:00","Chipping Barnet",0,0,
"2018-07-03 05:00:00","Colindale",0,0,
"2018-07-03 05:00:00","Edgware",0,0,
"2018-07-03 05:00:00","Finchley Church End",1,3,
"2018-07-03 05:00:00","Golders Green",0,0,
"2018-07-03 05:00:00","North Finchley",0,0,
"2018-07-03 05:00:00","Osidge",0,0,
"2018-07-03 06:00:00","Chipping Barnet",0,0,
"2018-07-03 06:00:00","Colindale",3,3,
"2018-07-03 06:00:00","Edgware",0,0,
"2018-07-03 06:00:00","Finchley Church End",0,0,
"2018-07-03 06:00:00","Golders Green",0,0,
"2018-07-03 06:00:00","North Finchley",0,0,
"2018-07-03 06:00:00","Osidge",0,0,
"2018-07-03 07:00:00","Chipping Barnet",0,0,
"2018-07-03 07:00:00","Colindale",18,11,
"2018-07-03 07:00:00","Edgware",4,4,
"2018-07-03 07:00:00","Finchley Church End",0,0,
"2018-07-03 07:00:00","Golders Green",0,0,
"2018-07-03 07:00:00","North Finchley",0,0,
"2018-07-03 07:00:00","Osidge",0,0,
"2018-07-03 08:00:00","Chipping Barnet",0,0,
"2018-07-03 08:00:00","Colindale",0,0,
"2018-07-03 08:00:00","Edgware",2,3,
"2018-07-03 08:00:00","Finchley Church End",0,0,
"2018-07-03 08:00:00","Golders Green",0,0,
"2018-07-03 08:00:00","North Finchley",0,0,
"2018-07-03 08:00:00","Osidge",0,0,
"2018-07-03 09:00:00","Chipping Barnet",0,0,
"2018-07-03 09:00:00","Colindale",5,10,
"2018-07-03 09:00:00","Edgware",14,16,
"2018-07-03 09:00:00","Finchley Church End",60,19,
"2018-07-03 09:00:00","Golders Green",6,2,
"2018-07-03 09:00:00","North Finchley",0,0,
"2018-07-03 09:00:00","Osidge",0,0,
"2018-07-03 10:00:00","Chipping Barnet",0,0,
"2018-07-03 10:00:00","Colindale",7,10,
"2018-07-03 10:00:00","Edgware",31,25,
"2018-07-03 10:00:00","Finchley Church End",34,70,
"2018-07-03 10:00:00","Golders Green",15,19,
"2018-07-03 10:00:00","North Finchley",0,0,
"2018-07-03 10:00:00","Osidge",0,0,
"2018-07-03 11:00:00","Chipping Barnet",0,0,
"2018-07-03 11:00:00","Colindale",12,21,
"2018-07-03 11:00:00","Edgware",24,25,
"2018-07-03 11:00:00","Finchley Church End",89,74,
"2018-07-03 11:00:00","Golders Green",7,10,
"2018-07-03 11:00:00","North Finchley",0,0,
"2018-07-03 11:00:00","Osidge",0,0,
"2018-07-03 12:00:00","Chipping Barnet",0,0,
"2018-07-03 12:00:00","Colindale",20,14,
"2018-07-03 12:00:00","Edgware",17,20,
"2018-07-03 12:00:00","Finchley Church End",37,90,
"2018-07-03 12:00:00","Golders Green",16,14,
"2018-07-03 12:00:00","North Finchley",0,0,
"2018-07-03 12:00:00","Osidge",0,0,
"2018-07-03 13:00:00","Chipping Barnet",0,0,
"2018-07-03 13:00:00","Colindale",17,12,
"2018-07-03 13:00:00","Edgware",28,35,
"2018-07-03 13:00:00","Finchley Church End",28,48,
"2018-07-03 13:00:00","Golders Green",19,17,
"2018-07-03 13:00:00","North Finchley",0,0,
"2018-07-03 13:00:00","Osidge",0,0,
"2018-07-03 14:00:00","Chipping Barnet",0,0,
"2018-07-03 14:00:00","Colindale",14,32,
"2018-07-03 14:00:00","Edgware",29,26,
"2018-07-03 14:00:00","Finchley Church End",36,34,
"2018-07-03 14:00:00","Golders Green",36,20,
"2018-07-03 14:00:00","North Finchley",1102,981,
"2018-07-03 14:00:00","Osidge",0,0,
"2018-07-03 15:00:00","Chipping Barnet",0,0,
"2018-07-03 15:00:00","Colindale",43,21,
"2018-07-03 15:00:00","Edgware",39,40,
"2018-07-03 15:00:00","Finchley Church End",47,42,
"2018-07-03 15:00:00","Golders Green",22,35,
"2018-07-03 15:00:00","North Finchley",17,18,
"2018-07-03 15:00:00","Osidge",0,0,
"2018-07-03 16:00:00","Chipping Barnet",0,0,
"2018-07-03 16:00:00","Colindale",24,13,
"2018-07-03 16:00:00","Edgware",56,87,
"2018-07-03 16:00:00","Finchley Church End",26,67,
"2018-07-03 16:00:00","Golders Green",19,35,
"2018-07-03 16:00:00","North Finchley",24,24,
"2018-07-03 16:00:00","Osidge",0,0,
